conversation_id,conn_id,local_start_time,call_date,month,agent_id,duration_seconds,channel,service_area,transcript_text
conv_2764,c02764,2025-03-25 14:38:42,2025-03-25,2025-03,2026,497,Voice,Telecom Postpaid Care,"Cliente: Estoy evaluando terminar el servicio este mes.
Agente: ¿Desde cuándo ocurre este problema?
Agente: Un momento por favor, voy a revisar su cuenta.
Total de silencio/hold detectado: 1:34
Agente: Le explicaré el proceso de cancelación y los pasos siguientes."
conv_2765,c02765,2025-03-25 10:42:40,2025-03-25,2025-03,2027,441,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: Hola, me cobraron de más este mes en la boleta.
Agente: Me confirma su nombre y número por favor.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: ¿Me puede indicar más detalles del inconveniente?
Agente: Identifiqué una diferencia de cobro y se regularizará en la próxima boleta."
conv_2766,c02766,2025-03-25 14:35:11,2025-03-25,2025-03,2006,450,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: Quiero revisar el avance del reclamo que ya había reportado.
Agente: Me confirma su rut por favor.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: Revisaré el estado del reclamo y le informaré el avance.
Agente: Hasta luego y gracias por llamar."
conv_2767,c02767,2025-03-25 10:16:04,2025-03-25,2025-03,2003,649,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: No funciona internet desde ayer y estoy sin señal.
Cliente: Estoy bastante incómodo porque no me han dado solución.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: ¿Qué mensaje le aparece exactamente?
Total de silencio/hold detectado: 0:51
Agente: Quedó generada la orden técnica para revisar la conectividad del servicio."
conv_2768,c02768,2025-03-25 11:01:23,2025-03-25,2025-03,2003,613,Voice,Telecom Postpaid Care,"Agente: Buenos días, gracias por comunicarte con atención al cliente.
Cliente: Me aparece un cobro que no reconozco en mi facturación.
Agente: Me confirma su rut por favor.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Permanezca en línea mientras reviso su caso.
Total de silencio/hold detectado: 0:48
Agente: Identifiqué una diferencia de cobro y se regularizará en la próxima boleta."
conv_2769,c02769,2025-03-25 09:12:46,2025-03-25,2025-03,2023,488,Voice,Telecom Postpaid Care,"Agente: Buenos días, gracias por comunicarte con atención al cliente.
Cliente: No funciona internet desde ayer y estoy sin señal.
Cliente: Estoy molesto porque nadie me ha solucionado nada.
Agente: Necesito corroborar su información.
Agente: Entiendo su molestia y voy a ayudarle.
Agente: Registré una incidencia técnica y se escalará al área correspondiente."
conv_2770,c02770,2025-03-25 16:50:35,2025-03-25,2025-03,2016,507,Voice,Telecom Postpaid Care,"Cliente: Estoy evaluando terminar el servicio este mes.
Agente: Me confirma su rut por favor.
Agente: Entiendo su molestia y voy a ayudarle.
Agente: Permanezca en línea mientras reviso su caso.
Total de silencio/hold detectado: 0:38
Agente: Le explicaré el proceso de cancelación y los pasos siguientes."
conv_2771,c02771,2025-03-25 15:48:40,2025-03-25,2025-03,2019,695,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: Mi servicio está intermitente y no puedo navegar.
Agente: Me confirma su rut por favor.
Agente: Comprendo la situación, dame un momento.
Agente: Registré una incidencia técnica y se escalará al área correspondiente.
Agente: Hasta luego y gracias por llamar."
conv_2772,c02772,2025-03-25 16:19:58,2025-03-25,2025-03,2017,603,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: La línea presenta fallas y se corta a cada rato.
Cliente: Entiendo, necesito resolverlo hoy si es posible.
Agente: Necesito corroborar su información.
Agente: Entiendo su molestia y voy a ayudarle.
Agente: ¿Me puede indicar más detalles del inconveniente?
Agente: Quedó generada la orden técnica para revisar la conectividad del servicio.
Agente: Hasta luego y gracias por llamar."
conv_2773,c02773,2025-03-25 15:15:10,2025-03-25,2025-03,2010,638,Voice,Telecom Postpaid Care,"Cliente: No funciona internet desde ayer y estoy sin señal.
Cliente: Estoy molesto porque nadie me ha solucionado nada.
Agente: Lamento lo ocurrido, revisemos el caso.
Total de silencio/hold detectado: 0:15
Agente: Registré una incidencia técnica y se escalará al área correspondiente."
conv_2774,c02774,2025-03-25 16:26:52,2025-03-25,2025-03,2007,306,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: Quiero saber los requisitos para hacer la portabilidad.
Cliente: Entiendo, necesito resolverlo hoy si es posible.
Agente: Me confirma su nombre y número por favor.
Agente: Comprendo la situación, dame un momento.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Le explicaré los requisitos y tiempos para la portabilidad.
Agente: Gracias por contactarnos, que tenga buen día."
conv_2775,c02775,2025-03-25 15:29:48,2025-03-25,2025-03,2012,651,Voice,Telecom Postpaid Care,"Cliente: Mi servicio está intermitente y no puedo navegar.
Agente: Me confirma su rut por favor.
Total de silencio/hold detectado: 0:35
Agente: Voy a dejar el caso en monitoreo técnico y recibirá una actualización."
conv_2776,c02776,2025-03-25 16:59:20,2025-03-25,2025-03,2024,599,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: La línea presenta fallas y se corta a cada rato.
Cliente: Ya llamé antes y sigo con el mismo problema.
Agente: Voy a validar sus datos antes de continuar.
Agente: Le pido unos segundos por favor.
Total de silencio/hold detectado: 0:56
Agente: Registré una incidencia técnica y se escalará al área correspondiente."
conv_2777,c02777,2025-03-25 08:48:22,2025-03-25,2025-03,2023,401,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: Necesito cambiar mi plan actual por uno más conveniente.
Agente: ¿Desde cuándo ocurre este problema?
Agente: Le pido unos segundos por favor.
Total de silencio/hold detectado: 0:53
Agente: Le detallaré los planes disponibles y el proceso para realizar el cambio."
conv_2778,c02778,2025-03-25 12:06:33,2025-03-25,2025-03,2021,585,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: La aplicación me da error cuando intento realizar el pago.
Cliente: Estoy molesto porque nadie me ha solucionado nada.
Agente: Me confirma su nombre y número por favor.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: ¿Desde cuándo ocurre este problema?
Total de silencio/hold detectado: 1:21
Agente: Le compartiré una alternativa para completar el pago y registraré el problema de la aplicación.
Agente: Gracias por contactarnos, que tenga buen día."
conv_2779,c02779,2025-03-25 13:04:50,2025-03-25,2025-03,2007,367,Voice,Telecom Postpaid Care,"Agente: Buenos días, gracias por comunicarte con atención al cliente.
Cliente: Estoy consultando por el proceso de portabilidad del número.
Cliente: No me solucionan nada y me siguen cobrando mal.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: ¿Me puede indicar más detalles del inconveniente?
Agente: Voy a informarle las condiciones y pasos del proceso de portabilidad."
conv_2780,c02780,2025-03-25 19:00:34,2025-03-25,2025-03,2002,343,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: Tengo una diferencia de cobro y quiero revisarla.
Cliente: Entiendo, necesito resolverlo hoy si es posible.
Agente: Voy a validar sus datos antes de continuar.
Agente: Entiendo su molestia y voy a ayudarle.
Agente: Permanezca en línea mientras reviso su caso.
Total de silencio/hold detectado: 0:35
Agente: Identifiqué una diferencia de cobro y se regularizará en la próxima boleta."
conv_2781,c02781,2025-03-25 15:29:34,2025-03-25,2025-03,2021,406,Voice,Telecom Postpaid Care,"Cliente: Quiero revisar una opción de plan con más gigas.
Agente: Me confirma su nombre y número por favor.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Le indicaré las alternativas disponibles para el cambio de plan.
Agente: Gracias por contactarnos, que tenga buen día."
conv_2782,c02782,2025-03-25 13:51:54,2025-03-25,2025-03,2013,620,Voice,Telecom Postpaid Care,"Agente: Buenos días, gracias por comunicarte con atención al cliente.
Cliente: No funciona internet desde ayer y estoy sin señal.
Cliente: No me solucionan nada y me siguen cobrando mal.
Agente: Necesito corroborar su información.
Agente: ¿Desde cuándo ocurre este problema?
Total de silencio/hold detectado: 0:29
Agente: Quedó generada la orden técnica para revisar la conectividad del servicio.
Agente: ¿Hay algo más en que pueda ayudarle? Hasta luego."
conv_2783,c02783,2025-03-25 17:59:04,2025-03-25,2025-03,2006,489,Voice,Telecom Postpaid Care,"Agente: Buenos días, gracias por comunicarte con atención al cliente.
Cliente: Me aparece un cobro que no reconozco en mi facturación.
Agente: Voy a validar sus datos antes de continuar.
Agente: Dejé registrada la revisión del cobro y recibirá la regularización correspondiente.
Agente: ¿Hay algo más en que pueda ayudarle? Hasta luego."
conv_2784,c02784,2025-03-25 17:28:07,2025-03-25,2025-03,2012,364,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: Tengo una consulta sobre una gestión que realicé recientemente.
Cliente: No me solucionan nada y me siguen cobrando mal.
Agente: Entiendo su molestia y voy a ayudarle.
Agente: ¿Me puede indicar más detalles del inconveniente?
Agente: Le entregaré la información general solicitada y dejaré registro de la consulta.
Agente: Hasta luego y gracias por llamar."
conv_2785,c02785,2025-03-25 10:53:41,2025-03-25,2025-03,2002,711,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: Quiero cancelar porque no estoy conforme.
Cliente: Estoy molesto porque nadie me ha solucionado nada.
Agente: Necesito corroborar su información.
Agente: ¿Me puede indicar más detalles del inconveniente?
Total de silencio/hold detectado: 1:11
Agente: Voy a dejar registrada la solicitud de baja y le informaré los plazos.
Agente: ¿Hay algo más en que pueda ayudarle? Hasta luego."
conv_2786,c02786,2025-03-25 16:38:04,2025-03-25,2025-03,2026,480,Voice,Telecom Postpaid Care,"Cliente: Tengo una diferencia de cobro y quiero revisarla.
Cliente: Estoy molesto porque nadie me ha solucionado nada.
Agente: Voy a validar sus datos antes de continuar.
Agente: ¿Qué mensaje le aparece exactamente?
Total de silencio/hold detectado: 1:13
Agente: Dejé registrada la revisión del cobro y recibirá la regularización correspondiente.
Agente: Hasta luego y gracias por llamar."
conv_2787,c02787,2025-03-25 14:44:08,2025-03-25,2025-03,2001,469,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: La línea presenta fallas y se corta a cada rato.
Cliente: Perfecto, por favor indíqueme los pasos.
Agente: Me confirma su rut por favor.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Le pido unos segundos por favor.
Total de silencio/hold detectado: 1:11
Agente: Voy a dejar el caso en monitoreo técnico y recibirá una actualización.
Agente: Hasta luego y gracias por llamar."
conv_2788,c02788,2025-03-25 18:17:32,2025-03-25,2025-03,2025,418,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: Me aparece un cobro que no reconozco en mi facturación.
Cliente: No me solucionan nada y me siguen cobrando mal.
Agente: Necesito corroborar su información.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Voy a ingresar un ajuste por facturación y quedará reflejado en su próximo estado de cuenta."
conv_2789,c02789,2025-03-25 11:31:09,2025-03-25,2025-03,2004,794,Voice,Telecom Postpaid Care,"Agente: Buenos días, gracias por comunicarte con atención al cliente.
Cliente: Mi servicio está intermitente y no puedo navegar.
Agente: Me confirma su rut por favor.
Agente: ¿Me puede indicar más detalles del inconveniente?
Agente: Permanezca en línea mientras reviso su caso.
Total de silencio/hold detectado: 0:25
Agente: Registré una incidencia técnica y se escalará al área correspondiente.
Agente: Hasta luego y gracias por llamar."
conv_2790,c02790,2025-03-25 11:59:23,2025-03-25,2025-03,2029,457,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: Mi servicio está intermitente y no puedo navegar.
Cliente: Estoy bastante incómodo porque no me han dado solución.
Agente: ¿Qué mensaje le aparece exactamente?
Total de silencio/hold detectado: 0:23
Agente: Voy a dejar el caso en monitoreo técnico y recibirá una actualización.
Agente: Hasta luego y gracias por llamar."
conv_2791,c02791,2025-03-25 11:00:17,2025-03-25,2025-03,2022,782,Voice,Telecom Postpaid Care,"Agente: Buenos días, gracias por comunicarte con atención al cliente.
Cliente: Mi servicio está intermitente y no puedo navegar.
Agente: Voy a validar sus datos antes de continuar.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: Registré una incidencia técnica y se escalará al área correspondiente."
conv_2792,c02792,2025-03-25 17:05:12,2025-03-25,2025-03,2015,433,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: Necesito orientación general sobre mi servicio.
Agente: Necesito corroborar su información.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: ¿Qué mensaje le aparece exactamente?
Agente: Le confirmaré los antecedentes generales relacionados con su solicitud.
Agente: ¿Hay algo más en que pueda ayudarle? Hasta luego."
conv_2793,c02793,2025-03-25 08:39:38,2025-03-25,2025-03,2013,482,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: Tengo una diferencia de cobro y quiero revisarla.
Agente: Necesito corroborar su información.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: ¿Me puede indicar más detalles del inconveniente?
Total de silencio/hold detectado: 1:26
Agente: Dejé registrada la revisión del cobro y recibirá la regularización correspondiente."
conv_2794,c02794,2025-03-25 13:45:39,2025-03-25,2025-03,2009,677,Voice,Telecom Postpaid Care,"Agente: Hola, gracias por contactarte con servicio al cliente.
Cliente: No puedo pagar desde la app y necesito ayuda.
Agente: Necesito corroborar su información.
Agente: ¿Desde cuándo ocurre este problema?
Total de silencio/hold detectado: 1:00
Agente: Le guiaré con una alternativa de pago y revisaré el error de la app.
Agente: Hasta luego y gracias por llamar."
conv_2795,c02795,2025-03-25 10:01:46,2025-03-25,2025-03,2023,379,Voice,Telecom Postpaid Care,"Agente: Buenas tardes, gracias por llamar a soporte.
Cliente: Necesito dar de baja el plan porque ya no lo usaré.
Cliente: Estoy bastante incómodo porque no me han dado solución.
Agente: Me confirma su nombre y número por favor.
Agente: Lamento lo ocurrido, revisemos el caso.
Agente: Voy a dejar registrada la solicitud de baja y le informaré los plazos.
Agente: ¿Hay algo más en que pueda ayudarle? Hasta luego."
